SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Nov 14 15:47:20 CET 2019
User: fiberoptics
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: QEPB0198
Integration Time (usec): 100000 (QEPB0198)
Spectra Averaged: 1 (QEPB0198)
Boxcar Smoothing: 0 (QEPB0198)
Correct for Electrical Dark: No (QEPB0198)
Strobe/Lamp Enabled: No (QEPB0198)
Correct for Detector Non-linearity: No (QEPB0198)
Correct for Stray Light: No (QEPB0198)
Number of Pixels in Processed Spectrum: 1044
>>>>>Begin Processed Spectral Data<<<<<
348.19	2549.00
348.97	2546.00
349.76	2553.00
350.55	2543.00
351.34	2544.00
352.12	2550.00
352.91	2558.00
353.70	2551.00
354.48	2547.00
355.27	2548.00
356.06	2554.00
356.84	2556.00
357.63	2556.00
358.42	2560.00
359.20	2562.00
359.99	2561.00
360.77	2554.00
361.56	2548.00
362.35	2557.00
363.13	2556.00
363.92	2560.00
364.70	2561.00
365.49	2559.00
366.28	2566.00
367.06	2561.00
367.85	2564.00
368.63	2560.00
369.42	2566.00
370.20	2568.00
370.99	2570.00
371.77	2565.00
372.56	2566.00
373.35	2570.00
374.13	2580.00
374.92	2580.00
375.70	2576.00
376.49	2583.00
377.27	2582.00
378.06	2589.00
378.84	2589.00
379.62	2595.00
380.41	2604.00
381.19	2613.00
381.98	2619.00
382.76	2610.00
383.55	2616.00
384.33	2626.00
385.12	2634.00
385.90	2645.00
386.68	2656.00
387.47	2654.00
388.25	2672.00
389.04	2686.00
389.82	2693.00
390.60	2698.00
391.39	2706.00
392.17	2722.00
392.95	2737.00
393.74	2755.00
394.52	2769.00
395.30	2796.00
396.09	2815.00
396.87	2838.00
397.65	2857.00
398.44	2893.00
399.22	2919.00
400.00	2960.00
400.79	3002.00
401.57	3057.00
402.35	3110.00
403.13	3172.00
403.92	3260.00
404.70	3349.00
405.48	3445.00
406.26	3575.00
407.05	3711.00
407.83	3872.00
408.61	4054.00
409.39	4271.00
410.18	4502.00
410.96	4771.00
411.74	5079.00
412.52	5394.00
413.30	5754.00
414.08	6176.00
414.87	6605.00
415.65	7086.00
416.43	7618.00
417.21	8195.00
417.99	8813.00
418.77	9510.00
419.56	10226.00
420.34	11032.00
421.12	11876.00
421.90	12793.00
422.68	13679.00
423.46	14680.00
424.24	15747.00
425.02	16798.00
425.80	17913.00
426.58	19034.00
427.36	20267.00
428.14	21446.00
428.93	22678.00
429.71	23856.00
430.49	25160.00
431.27	26434.00
432.05	27688.00
432.83	28947.00
433.61	30177.00
434.39	31353.00
435.17	32693.00
435.95	33857.00
436.73	35019.00
437.51	36102.00
438.29	37152.00
439.07	38202.00
439.85	39256.00
440.62	40283.00
441.40	41308.00
442.18	42170.00
442.96	43234.00
443.74	44115.00
444.52	44952.00
445.30	45729.00
446.08	46486.00
446.86	47126.00
447.64	47686.00
448.42	48056.00
449.19	48117.00
449.97	48199.00
450.75	47963.00
451.53	47645.00
452.31	46973.00
453.09	46096.00
453.87	45062.00
454.64	43908.00
455.42	42672.00
456.20	41233.00
456.98	39745.00
457.76	38201.00
458.53	36726.00
459.31	35209.00
460.09	33661.00
460.87	32302.00
461.65	30978.00
462.42	29644.00
463.20	28507.00
463.98	27449.00
464.76	26394.00
465.53	25464.00
466.31	24571.00
467.09	23750.00
467.86	22949.00
468.64	22196.00
469.42	21466.00
470.20	20760.00
470.97	20145.00
471.75	19536.00
472.53	18945.00
473.30	18345.00
474.08	17773.00
474.86	17362.00
475.63	16822.00
476.41	16420.00
477.18	15960.00
477.96	15583.00
478.74	15233.00
479.51	14971.00
