SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sat Dec 14 18:57:11 CET 2019
User: fiberoptics
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: QEPB0198
Integration Time (usec): 100000 (QEPB0198)
Spectra Averaged: 1 (QEPB0198)
Boxcar Smoothing: 0 (QEPB0198)
Correct for Electrical Dark: No (QEPB0198)
Strobe/Lamp Enabled: No (QEPB0198)
Correct for Detector Non-linearity: No (QEPB0198)
Correct for Stray Light: No (QEPB0198)
Number of Pixels in Processed Spectrum: 1044
>>>>>Begin Processed Spectral Data<<<<<
348.19	2545.00
348.97	2535.00
349.76	2540.00
350.55	2543.00
351.34	2538.00
352.12	2545.00
352.91	2545.00
353.70	2542.00
354.48	2540.00
355.27	2542.00
356.06	2545.00
356.84	2544.00
357.63	2549.00
358.42	2550.00
359.20	2558.00
359.99	2554.00
360.77	2542.00
361.56	2542.00
362.35	2546.00
363.13	2553.00
363.92	2551.00
364.70	2552.00
365.49	2547.00
366.28	2551.00
367.06	2555.00
367.85	2559.00
368.63	2548.00
369.42	2557.00
370.20	2554.00
370.99	2558.00
371.77	2559.00
372.56	2559.00
373.35	2561.00
374.13	2570.00
374.92	2564.00
375.70	2570.00
376.49	2569.00
377.27	2574.00
378.06	2580.00
378.84	2582.00
379.62	2584.00
380.41	2588.00
381.19	2593.00
381.98	2602.00
382.76	2597.00
383.55	2602.00
384.33	2608.00
385.12	2617.00
385.90	2624.00
386.68	2634.00
387.47	2633.00
388.25	2645.00
389.04	2653.00
389.82	2669.00
390.60	2676.00
391.39	2682.00
392.17	2682.00
392.95	2697.00
393.74	2722.00
394.52	2725.00
395.30	2740.00
396.09	2757.00
396.87	2780.00
397.65	2794.00
398.44	2820.00
399.22	2836.00
400.00	2872.00
400.79	2906.00
401.57	2949.00
402.35	3000.00
403.13	3046.00
403.92	3119.00
404.70	3169.00
405.48	3249.00
406.26	3369.00
407.05	3470.00
407.83	3610.00
408.61	3726.00
409.39	3901.00
410.18	4083.00
410.96	4283.00
411.74	4515.00
412.52	4771.00
413.30	5076.00
414.08	5373.00
414.87	5728.00
415.65	6126.00
416.43	6500.00
417.21	6948.00
417.99	7429.00
418.77	7990.00
419.56	8530.00
420.34	9142.00
421.12	9787.00
421.90	10481.00
422.68	11186.00
423.46	11949.00
424.24	12690.00
425.02	13530.00
425.80	14355.00
426.58	15224.00
427.36	16127.00
428.14	17019.00
428.93	17918.00
429.71	18862.00
430.49	19808.00
431.27	20773.00
432.05	21673.00
432.83	22541.00
433.61	23447.00
434.39	24252.00
435.17	25206.00
435.95	26045.00
436.73	26873.00
437.51	27644.00
438.29	28409.00
439.07	29059.00
439.85	29779.00
440.62	30536.00
441.40	31178.00
442.18	31886.00
442.96	32522.00
443.74	33193.00
444.52	33868.00
445.30	34384.00
446.08	34902.00
446.86	35325.00
447.64	35638.00
448.42	35906.00
449.19	36012.00
449.97	35966.00
450.75	35866.00
451.53	35505.00
452.31	35041.00
453.09	34388.00
453.87	33606.00
454.64	32733.00
455.42	31771.00
456.20	30723.00
456.98	29712.00
457.76	28501.00
458.53	27432.00
459.31	26302.00
460.09	25205.00
460.87	24251.00
461.65	23257.00
462.42	22396.00
463.20	21572.00
463.98	20831.00
464.76	20060.00
465.53	19421.00
466.31	18824.00
467.09	18220.00
467.86	17647.00
468.64	17120.00
469.42	16651.00
470.20	16141.00
470.97	15748.00
471.75	15304.00
472.53	14866.00
473.30	14489.00
474.08	14112.00
474.86	13792.00
475.63	13455.00
476.41	13126.00
477.18	12853.00
477.96	12663.00
478.74	12394.00
479.51	12212.00
480.29	12071.00
481.07	11959.00
481.84	11832.00
482.62	11780.00
483.39	11705.00
484.17	11737.00
484.94	11739.00
485.72	11725.00
486.50	11774.00
487.27	11872.00
488.05	11938.00
488.82	12043.00
489.60	12171.00
490.37	12354.00
491.15	12576.00
491.92	12765.00
492.70	12961.00
493.47	13274.00
494.25	13529.00
495.02	13817.00
495.80	14139.00
496.57	14520.00
497.35	14904.00
498.12	15299.00
498.89	15713.00
499.67	16185.00
500.44	16614.00
501.22	17117.00
501.99	17633.00
502.77	18120.00
503.54	18686.00
504.31	19222.00
505.09	19756.00
505.86	20343.00
506.63	20950.00
507.41	21515.00
508.18	22058.00
508.96	22660.00
509.73	23255.00
510.50	23936.00
511.28	24416.00
512.05	25071.00
512.82	25583.00
513.59	26201.00
514.37	26734.00
515.14	27315.00
515.91	27892.00
516.69	28378.00
517.46	28915.00
518.23	29493.00
519.00	30008.00
519.78	30536.00
520.55	30988.00
521.32	31510.00
522.09	32052.00
522.87	32498.00
523.64	33006.00
524.41	33474.00
525.18	33930.00
525.95	34369.00
526.73	34817.00
527.50	35169.00
528.27	35624.00
529.04	36002.00
529.81	36351.00
530.59	36711.00
531.36	37059.00
532.13	37377.00
532.90	37736.00
533.67	38064.00
534.44	38377.00
535.21	38634.00
535.98	38977.00
536.76	39201.00
537.53	39514.00
538.30	39798.00
539.07	39947.00
539.84	40147.00
540.61	40376.00
541.38	40646.00
542.15	40792.00
542.92	40981.00
543.69	41145.00
544.46	41460.00
545.23	41575.00
546.00	41703.00
546.77	41877.00
547.54	42016.00
548.31	42078.00
549.08	42279.00
549.85	42446.00
550.62	42540.00
551.39	42650.00
552.16	42689.00
552.93	42841.00
553.70	42963.00
554.47	42998.00
555.24	43046.00
556.01	43169.00
556.78	43127.00
557.55	43239.00
558.32	43187.00
559.09	43261.00
559.85	43267.00
560.62	43321.00
561.39	43305.00
562.16	43235.00
562.93	43366.00
563.70	43317.00
564.47	43280.00
565.23	43302.00
566.00	43131.00
566.77	43257.00
567.54	43234.00
568.31	43158.00
569.08	43060.00
569.84	43039.00
570.61	42949.00
571.38	42819.00
572.15	42782.00
572.92	42737.00
573.68	42744.00
574.45	42553.00
575.22	42492.00
575.99	42386.00
576.75	42277.00
577.52	42157.00
578.29	42062.00
579.05	41947.00
579.82	41783.00
580.59	41628.00
581.36	41549.00
582.12	41412.00
582.89	41154.00
583.66	41098.00
