SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sun Dec 15 16:16:09 CET 2019
User: fiberoptics
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: QEPB0198
Integration Time (usec): 100000 (QEPB0198)
Spectra Averaged: 1 (QEPB0198)
Boxcar Smoothing: 0 (QEPB0198)
Correct for Electrical Dark: No (QEPB0198)
Strobe/Lamp Enabled: No (QEPB0198)
Correct for Detector Non-linearity: No (QEPB0198)
Correct for Stray Light: No (QEPB0198)
Number of Pixels in Processed Spectrum: 1044
>>>>>Begin Processed Spectral Data<<<<<
348.19	2563.00
348.97	2552.00
349.76	2562.00
350.55	2560.00
351.34	2559.00
352.12	2566.00
352.91	2565.00
353.70	2564.00
354.48	2560.00
355.27	2559.00
356.06	2573.00
356.84	2573.00
357.63	2572.00
358.42	2571.00
359.20	2584.00
359.99	2603.00
360.77	2620.00
361.56	2664.00
362.35	2701.00
363.13	2718.00
363.92	2718.00
364.70	2723.00
365.49	2714.00
366.28	2705.00
367.06	2694.00
367.85	2664.00
368.63	2621.00
369.42	2601.00
370.20	2589.00
370.99	2590.00
371.77	2590.00
372.56	2595.00
373.35	2598.00
374.13	2612.00
374.92	2604.00
375.70	2611.00
376.49	2618.00
377.27	2623.00
378.06	2631.00
378.84	2632.00
379.62	2640.00
380.41	2649.00
381.19	2655.00
381.98	2658.00
382.76	2662.00
383.55	2659.00
384.33	2687.00
385.12	2687.00
385.90	2707.00
386.68	2713.00
387.47	2716.00
388.25	2731.00
389.04	2748.00
389.82	2760.00
390.60	2785.00
391.39	2787.00
392.17	2801.00
392.95	2811.00
393.74	2836.00
394.52	2851.00
395.30	2881.00
396.09	2912.00
396.87	2936.00
397.65	2953.00
398.44	3001.00
399.22	3064.00
400.00	3300.00
400.79	3728.00
401.57	4097.00
402.35	4237.00
403.13	4348.00
403.92	4501.00
404.70	4576.00
405.48	4593.00
406.26	4583.00
407.05	4490.00
407.83	4308.00
408.61	4227.00
409.39	4363.00
410.18	4570.00
410.96	4754.00
411.74	4985.00
412.52	5296.00
413.30	5624.00
414.08	5993.00
414.87	6384.00
415.65	6775.00
416.43	7290.00
417.21	7794.00
417.99	8366.00
418.77	8968.00
419.56	9615.00
420.34	10355.00
421.12	11075.00
421.90	11861.00
422.68	12688.00
423.46	13556.00
424.24	14485.00
425.02	15496.00
425.80	16459.00
426.58	17496.00
427.36	18540.00
428.14	19657.00
428.93	20730.00
429.71	21898.00
430.49	23274.00
431.27	25093.00
432.05	27949.00
432.83	30114.00
433.61	31556.00
434.39	32714.00
435.17	33904.00
435.95	34768.00
436.73	35516.00
437.51	36022.00
438.29	36262.00
439.07	35867.00
439.85	36109.00
440.62	37052.00
441.40	38010.00
442.18	38999.00
442.96	40024.00
443.74	40805.00
444.52	41609.00
445.30	42310.00
446.08	42959.00
446.86	43541.00
447.64	43810.00
448.42	43970.00
449.19	43908.00
449.97	43519.00
450.75	43098.00
451.53	42471.00
452.31	41629.00
453.09	40570.00
453.87	39491.00
454.64	38171.00
455.42	36912.00
456.20	35501.00
456.98	34058.00
457.76	32709.00
458.53	31377.00
459.31	30019.00
460.09	28847.00
460.87	27712.00
461.65	26541.00
462.42	25575.00
463.20	24637.00
463.98	23800.00
464.76	22932.00
465.53	22184.00
466.31	21541.00
467.09	20877.00
467.86	20271.00
468.64	19641.00
469.42	19061.00
470.20	18563.00
470.97	18056.00
471.75	17589.00
472.53	17099.00
473.30	16713.00
474.08	16309.00
474.86	15927.00
475.63	15605.00
476.41	15295.00
477.18	15099.00
477.96	14898.00
478.74	14684.00
479.51	14525.00
480.29	14428.00
481.07	14378.00
481.84	14310.00
482.62	14326.00
483.39	14337.00
484.17	14345.00
484.94	14437.00
485.72	14544.00
486.50	14661.00
487.27	14797.00
488.05	14926.00
488.82	15180.00
489.60	15316.00
490.37	15584.00
491.15	15857.00
491.92	16076.00
492.70	16452.00
493.47	16750.00
494.25	17129.00
495.02	17510.00
495.80	17897.00
496.57	18374.00
497.35	18841.00
498.12	19363.00
498.89	19897.00
499.67	20426.00
500.44	20961.00
501.22	21505.00
501.99	22091.00
502.77	22792.00
503.54	23372.00
504.31	24024.00
505.09	24723.00
505.86	25345.00
506.63	26074.00
507.41	26692.00
508.18	27339.00
508.96	28042.00
509.73	28677.00
510.50	29394.00
511.28	30084.00
512.05	30843.00
512.82	31430.00
513.59	32134.00
514.37	32779.00
515.14	33447.00
515.91	34062.00
516.69	34739.00
517.46	35263.00
518.23	35883.00
519.00	36553.00
519.78	37094.00
520.55	37694.00
521.32	38263.00
522.09	38846.00
522.87	39442.00
523.64	40006.00
524.41	40572.00
525.18	41105.00
525.95	41651.00
526.73	42149.00
527.50	42710.00
528.27	43179.00
529.04	43590.00
529.81	44151.00
530.59	44617.00
531.36	44976.00
532.13	45378.00
532.90	45865.00
533.67	46352.00
534.44	46827.00
535.21	47203.00
535.98	47653.00
536.76	48118.00
537.53	48545.00
538.30	48893.00
539.07	49423.00
539.84	49760.00
540.61	50288.00
541.38	51528.00
542.15	54427.00
542.92	56357.00
543.69	57067.00
544.46	57597.00
545.23	57793.00
546.00	57981.00
546.77	57919.00
547.54	57641.00
548.31	56972.00
549.08	55033.00
549.85	53858.00
550.62	53853.00
551.39	54070.00
552.16	54237.00
552.93	54406.00
553.70	54814.00
554.47	54944.00
555.24	55171.00
556.01	55334.00
556.78	55477.00
557.55	55701.00
558.32	55879.00
559.09	55999.00
559.85	56198.00
560.62	56309.00
561.39	56449.00
562.16	56620.00
562.93	56809.00
563.70	56943.00
564.47	57091.00
565.23	57069.00
566.00	57267.00
566.77	57409.00
567.54	57497.00
568.31	57572.00
569.08	57645.00
569.84	57732.00
570.61	57783.00
571.38	57844.00
572.15	58020.00
572.92	58408.00
573.68	58704.00
574.45	59033.00
575.22	59467.00
575.99	59644.00
576.75	59706.00
577.52	59783.00
578.29	59669.00
579.05	59456.00
579.82	59141.00
580.59	58699.00
581.36	58358.00
582.12	58096.00
582.89	57809.00
583.66	57612.00
584.42	57753.00
585.19	57679.00
585.96	57518.00
586.72	57496.00
587.49	57354.00
588.26	57320.00
589.02	57306.00
589.79	57218.00
590.55	57017.00
591.32	57095.00
592.09	56836.00
592.85	56784.00
593.62	56640.00
594.38	56549.00
595.15	56393.00
595.91	56298.00
596.68	56099.00
597.45	55795.00
598.21	55723.00
598.98	55530.00
599.74	55390.00
600.51	55100.00
601.27	54901.00
602.04	54579.00
602.80	54386.00
603.57	54103.00
604.33	53806.00
605.10	53545.00
605.86	53323.00
606.63	53184.00
607.39	52934.00
608.15	52790.00
608.92	52513.00
609.68	52226.00
610.45	51878.00
611.21	51546.00
611.98	51159.00
612.74	50797.00
613.50	50238.00
614.27	49782.00
615.03	49042.00
615.80	48562.00
616.56	48008.00
617.32	47629.00
618.09	47104.00
618.85	46682.00
619.61	46187.00
620.38	45726.00
621.14	45236.00
621.90	44661.00
622.67	44281.00
623.43	43714.00
624.19	43315.00
624.96	42732.00
625.72	42310.00
626.48	41741.00
627.24	41277.00
628.01	40876.00
628.77	40375.00
629.53	39814.00
630.29	39330.00
631.06	38880.00
631.82	38324.00
632.58	37876.00
633.34	37442.00
634.10	36944.00
634.87	36478.00
635.63	35996.00
636.39	35503.00
637.15	35065.00
637.91	34619.00
638.68	34266.00
639.44	33737.00
640.20	33255.00
640.96	32746.00
641.72	32325.00
642.48	31966.00
643.24	31433.00
644.00	31011.00
644.77	30518.00
645.53	30073.00
646.29	29687.00
647.05	29219.00
647.81	28839.00
648.57	28474.00
649.33	28027.00
650.09	27639.00
650.85	27160.00
651.61	26761.00
652.37	26354.00
653.13	25968.00
653.89	25536.00
654.65	25067.00
655.41	24692.00
656.17	24262.00
656.93	23877.00
657.69	23481.00
658.45	23135.00
659.21	22786.00
659.97	22295.00
660.73	21883.00
661.49	21461.00
662.25	21088.00
663.01	20698.00
663.77	20359.00
664.53	20013.00
665.29	19622.00
666.05	19330.00
666.80	18941.00
667.56	18567.00
668.32	18180.00
669.08	17856.00
669.84	17488.00
670.60	17177.00
671.36	16837.00
672.11	16567.00
672.87	16261.00
673.63	15946.00
674.39	15724.00
675.15	15486.00
675.91	15200.00
676.66	14952.00
677.42	14759.00
678.18	14539.00
678.94	14284.00
679.69	14154.00
680.45	13931.00
681.21	13810.00
681.97	13607.00
682.73	13391.00
683.48	13238.00
684.24	13081.00
685.00	12930.00
685.75	12765.00
686.51	12596.00
687.27	12445.00
688.02	12277.00
688.78	12152.00
689.54	11950.00
690.30	11850.00
691.05	11641.00
691.81	11506.00
692.56	11362.00
693.32	11190.00
694.08	11005.00
694.83	10881.00
695.59	10724.00
696.35	10556.00
697.10	10410.00
697.86	10248.00
698.61	10122.00
699.37	9944.00
700.13	9856.00
700.88	9689.00
701.64	9535.00
702.39	9392.00
703.15	9281.00
703.90	9155.00
704.66	9052.00
705.41	8926.00
706.17	8817.00
706.92	8649.00
707.68	8549.00
708.43	8432.00
709.19	8305.00
709.94	8200.00
710.70	8076.00
711.45	7924.00
712.21	7813.00
