SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sun Dec 15 16:29:26 CET 2019
User: fiberoptics
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: QEPB0198
Integration Time (usec): 100000 (QEPB0198)
Spectra Averaged: 1 (QEPB0198)
Boxcar Smoothing: 0 (QEPB0198)
Correct for Electrical Dark: No (QEPB0198)
Strobe/Lamp Enabled: No (QEPB0198)
Correct for Detector Non-linearity: No (QEPB0198)
Correct for Stray Light: No (QEPB0198)
Number of Pixels in Processed Spectrum: 1044
>>>>>Begin Processed Spectral Data<<<<<
348.19	2558.00
348.97	2549.00
349.76	2550.00
350.55	2549.00
351.34	2549.00
352.12	2553.00
352.91	2558.00
353.70	2557.00
354.48	2549.00
355.27	2549.00
356.06	2558.00
356.84	2555.00
357.63	2558.00
358.42	2558.00
359.20	2570.00
359.99	2565.00
360.77	2557.00
361.56	2557.00
362.35	2559.00
363.13	2562.00
363.92	2563.00
364.70	2559.00
365.49	2565.00
366.28	2567.00
367.06	2567.00
367.85	2570.00
368.63	2562.00
369.42	2563.00
370.20	2570.00
370.99	2566.00
371.77	2569.00
372.56	2565.00
373.35	2570.00
374.13	2579.00
374.92	2576.00
375.70	2578.00
376.49	2579.00
377.27	2583.00
378.06	2586.00
378.84	2587.00
379.62	2596.00
380.41	2605.00
381.19	2603.00
381.98	2610.00
382.76	2610.00
383.55	2615.00
384.33	2622.00
385.12	2627.00
385.90	2640.00
386.68	2648.00
387.47	2651.00
388.25	2661.00
389.04	2670.00
389.82	2683.00
390.60	2687.00
391.39	2694.00
392.17	2702.00
392.95	2712.00
393.74	2731.00
394.52	2743.00
395.30	2772.00
396.09	2775.00
396.87	2803.00
397.65	2823.00
398.44	2840.00
399.22	2867.00
400.00	2908.00
400.79	2947.00
401.57	2992.00
402.35	3029.00
403.13	3086.00
403.92	3174.00
404.70	3246.00
405.48	3318.00
406.26	3429.00
407.05	3560.00
407.83	3688.00
408.61	3843.00
409.39	4040.00
410.18	4233.00
410.96	4477.00
411.74	4704.00
412.52	4992.00
413.30	5293.00
414.08	5650.00
414.87	6012.00
415.65	6454.00
416.43	6899.00
417.21	7391.00
417.99	7949.00
418.77	8505.00
419.56	9165.00
420.34	9810.00
421.12	10501.00
421.90	11278.00
422.68	12069.00
423.46	12919.00
424.24	13771.00
425.02	14707.00
425.80	15620.00
426.58	16585.00
427.36	17614.00
428.14	18616.00
428.93	19602.00
429.71	20644.00
430.49	21697.00
431.27	22726.00
432.05	23757.00
432.83	24809.00
433.61	25785.00
434.39	26768.00
435.17	27655.00
435.95	28680.00
436.73	29503.00
437.51	30340.00
438.29	31203.00
439.07	32042.00
439.85	32894.00
440.62	33660.00
441.40	34411.00
442.18	35137.00
442.96	35889.00
443.74	36623.00
444.52	37255.00
445.30	37924.00
446.08	38472.00
446.86	38965.00
447.64	39278.00
448.42	39575.00
449.19	39592.00
449.97	39573.00
450.75	39246.00
451.53	38785.00
452.31	38227.00
453.09	37544.00
453.87	36517.00
454.64	35520.00
455.42	34433.00
456.20	33282.00
456.98	31980.00
457.76	30672.00
458.53	29493.00
459.31	28212.00
460.09	27069.00
460.87	26018.00
461.65	24957.00
462.42	23966.00
463.20	23005.00
463.98	22178.00
464.76	21372.00
465.53	20685.00
466.31	19938.00
467.09	19355.00
467.86	18693.00
468.64	18195.00
469.42	17644.00
470.20	17175.00
470.97	16624.00
471.75	16142.00
472.53	15751.00
473.30	15302.00
474.08	14895.00
474.86	14476.00
475.63	14160.00
476.41	13851.00
477.18	13592.00
477.96	13281.00
478.74	13062.00
479.51	12872.00
480.29	12700.00
481.07	12595.00
481.84	12456.00
482.62	12399.00
483.39	12322.00
484.17	12319.00
484.94	12325.00
485.72	12415.00
486.50	12413.00
487.27	12549.00
